what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372017650998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372017651859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372017875330
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1372017879098
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1372017896506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1372017900302
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1372017914703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372017915719
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372017916989
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1372017922408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372017923573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372017925277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372017933937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372017935359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372017989704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372018575594
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1372018579026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372018580017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372018582571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1372018643783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1372018643973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1372018650655
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1372018650966
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1372018653256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1372018653622
