what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372021899162
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372021904145
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372021905601
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372021907643
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372021907669
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372021909202
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1372021921638
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372021922767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1372021925340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372021934541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372021935479
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1372021988386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1372021999216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1372022002353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372022005198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372022006021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372022056967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372022057799
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372022105658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372022129398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372022146620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372022147561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372022192689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372022193558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372022261997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372022262914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372022327723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372022369155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372022409874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372022423813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1372022472992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1372022473248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372022477242
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372022478044
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1372022502611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372022509751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372022510704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372022556168
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372022557730
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1372022558497
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1372022558569
error,log,,,"Invalid preference page path: XML Syntax",1372022558597
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1372022558726
stopped,bundle,org.eclipse.emf.eef.codegen.ecore,1.0.2.v20120216-1513,"org.eclipse.emf.eef.codegen.ecore",1372022558751
stopped,bundle,org.eclipse.emf.eef.codegen,1.0.2.v20120216-1513,"org.eclipse.emf.eef.codegen",1372022558787
stopped,bundle,org.eclipse.mylyn.pde.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.pde.ui",1372022558787
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1372022558787
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20111213-1754,"org.eclipse.pde.ds.ui",1372022558874
stopped,bundle,org.eclipse.pde.runtime,3.4.201.v20110928-1516,"org.eclipse.pde.runtime",1372022558888
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1372583579635
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1372583579636
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1372583579636
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1372583579753
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1372583579755
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1372583579794
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1372583579974
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1372583580071
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1372583580098
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1372583580099
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1372583580117
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1372583580117
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1372583580145
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1372583580146
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1372583580184
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1372583580197
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1372583580198
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1372583580239
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1372583580262
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1372583580293
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1372583580293
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1372583580294
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1372583580337
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1372583580580
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1372583580604
