what,kind,bundleId,bundleVersion,description,time
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1373794978436
java.vm.specification.version,sysinfo,,,"1.0",1373794978436
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1373794978436
java.vm.version,sysinfo,,,"20.0-b12",1373794978436
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1373794979472
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1373794980063
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1373794980893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373803547618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373805782355
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1373805786150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373805787703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373805792360
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1373805796166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373805800207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373805824462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373805837086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373806685978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373806686825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373806689606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373806698592
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373808309035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373808356465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373808594171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373808653183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373808725585
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1373808743875
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1373808743931
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1373808744079
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1373808744087
started,bundle,org.eclipse.mylyn.pde.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.pde.ui",1373808744088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373808833850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373817179747
