what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1377088008853
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1377088008875
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1377088008909
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1377088008941
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1377088008972
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1377088008972
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1377088008972
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1377088009007
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1377088009031
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1377088009056
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1377088009058
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1377088009094
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1377088009126
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1377088009151
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1377088009320
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1377088009358
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1377088009377
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1377088009423
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1377088009449
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1377088009493
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1377088009505
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1377088009548
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1377088009548
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1377088009762
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1377088009883
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1377088009884
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1377088010070
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1377088010152
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1377088010192
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1377088010231
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1377088010259
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1377088010315
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1377088010344
started,bundle,org.eclipse.m2m.atl.adt.ui,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.ui",1377088010350
started,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1377088010350
os,sysinfo,,,"linux",1377088010354
arch,sysinfo,,,"x86",1377088010354
ws,sysinfo,,,"gtk",1377088010355
locale,sysinfo,,,"en_GB",1377088010355
processors,sysinfo,,,"4",1377088010355
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1377088010355
java.runtime.version,sysinfo,,,"1.6.0_27-b27",1377088010355
java.specification.name,sysinfo,,,"Java Platform API Specification",1377088010355
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1377088010355
java.specification.version,sysinfo,,,"1.6",1377088010355
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1377088010355
java.version,sysinfo,,,"1.6.0_27",1377088010355
java.vm.info,sysinfo,,,"mixed mode, sharing",1377088010355
java.vm.name,sysinfo,,,"OpenJDK Client VM",1377088010355
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1377088010355
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1377088010355
java.vm.specification.version,sysinfo,,,"1.0",1377088010355
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1377088010355
java.vm.version,sysinfo,,,"20.0-b12",1377088010355
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1377088010668
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1377088012778
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1377088015684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377088016154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377088020307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377088035075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377088175495
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377088178795
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377088178831
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1377088178850
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1377088179052
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377088183212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377088188985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377088234708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377088241227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377088275205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377088293690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377088321542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377088327890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377088331612
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1377088334631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377088336178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377088364652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377088370015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377091798959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377091801501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377091854694
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1377091854878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377091865001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377094406889
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377094409387
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377094409427
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1377094409472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377094414064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377094529317
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377094529376
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377094536618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377094556462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377094609000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377094619064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377094660827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377094679447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377094763492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377094770901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377095006560
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1377095006699
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377095006961
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377095006998
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1377095007018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377095021895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377099105099
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377099105138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377099109272
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377099438735
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1377099438880
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377099438990
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377099439036
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1377099439082
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377099451939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377099455097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377099474095
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1377099474230
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377099474426
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377099474469
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1377099474490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377099494983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377100036283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377100037751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377100228277
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377100228591
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377100228633
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1377100228652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377100236949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377122256263
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377122260479
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377122260517
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1377122260540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377122270270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377122375384
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377122377812
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377122377851
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1377122377880
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377122386125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377122418952
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377122419254
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377122419307
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1377122419327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377122424203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377122483163
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377122483467
